timestamp,open,high,low,close,volume
2022-11-02,71.6800,73.5300,71.1600,71.2400,1137190
2022-11-01,73.5000,73.5000,71.8600,72.2000,1006910
2022-10-31,72.3800,73.0750,71.3701,72.7000,2002153
2022-10-28,70.7100,72.8350,70.5550,72.8000,2161229
2022-10-27,73.9300,74.0500,70.5150,70.9200,1885510
2022-10-26,73.7500,74.3800,71.6500,72.8900,2832400
2022-10-25,72.9300,75.3300,72.9300,75.3300,3850716
2022-10-24,72.9700,73.5700,72.0900,72.8200,1608245
2022-10-21,72.6400,72.6400,71.1500,72.5000,1454953
2022-10-20,72.1500,73.3700,71.6450,72.3000,1447765
2022-10-19,72.5500,73.3250,71.1500,71.8200,1109836
2022-10-18,76.0100,76.1700,73.7300,74.4000,1059113
2022-10-17,74.8700,75.5600,74.2500,74.8000,1469002
2022-10-14,74.4800,74.7800,72.9500,73.1800,1055509
2022-10-13,69.9100,73.8900,68.8000,73.4700,1542470
2022-10-12,70.9900,71.5300,70.2200,71.1700,954703
2022-10-11,69.9900,71.8300,69.1300,71.2100,1042699
2022-10-10,71.1200,71.6300,70.1300,70.1900,1073680
2022-10-07,72.3400,73.1800,71.1100,71.3100,1344568
2022-10-06,74.2700,74.4800,72.3700,73.4200,1459928
2022-10-05,75.5500,76.0100,72.5300,74.5000,1639783
2022-10-04,76.6800,78.3000,76.4200,76.9600,1519821
2022-10-03,76.6500,76.9800,74.9950,75.7400,1675287
2022-09-30,75.5400,75.7400,74.4700,74.9700,2507468
2022-09-29,74.6300,75.3500,73.1800,74.6800,2236081
2022-09-28,74.3800,77.3000,73.4700,76.5000,2149198
2022-09-27,75.3800,76.0400,73.4100,73.6600,1461246
2022-09-26,76.5100,76.5250,74.0700,74.5100,1690774
2022-09-23,76.9500,77.3800,75.8400,77.1100,1460935
2022-09-22,77.3900,78.3500,75.9098,77.8400,1560259
2022-09-21,80.3500,80.6800,77.4400,77.4700,1315744
2022-09-20,80.8000,81.0400,79.1800,79.5300,1040797
2022-09-19,82.2300,82.9600,81.5600,81.9800,2135208
2022-09-16,82.4500,83.5900,81.0900,83.4300,2082163
